"PKEY","BOID","METABO","LASTUPDATE","PROCESSID","ROWCOMMENT","CREATED","CREATEDUSER","REPLACED","REPLACEDUSER","ITSCODE","ITSCODEKOPF","SEQUENCE","CODEVISIBLE","COMPAREVALUE","TIMESEG","ARCHIVETAG","MDBID"
-4237,"-3030_-31403",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-31403","-3030",30,0,30,,"",""
-4238,"-3020_-10110",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-10110","-3020",0,0,0,,"",""
-4239,"-3020_-10111",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-10111","-3020",10,0,10,,"",""
-4240,"-4100_-48150",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-48150","-4100",0,0,0,,"",""
-4241,"-4100_-48151",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-48151","-4100",10,0,10,,"",""
-4242,"-4100_-48152",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-48152","-4100",20,0,20,,"",""
-4243,"-4100_-48153",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-48153","-4100",30,0,30,,"",""
-4244,"-4100_-49907",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-49907","-4100",40,0,40,,"",""
-4245,"-1930_-30000",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-30000","-1930",0,0,0,,"",""
-4246,"-1930_-30001",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-30001","-1930",10,0,10,,"",""
-4247,"-1930_-30002",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-30002","-1930",20,0,20,,"",""
-4248,"-7920_-54000",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-54000","-7920",0,0,0,,"",""
-4249,"-7920_-54001",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-54001","-7920",10,0,10,,"",""
-4250,"-7920_-54002",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-54002","-7920",20,0,20,,"",""
-4251,"-7920_-54003",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-54003","-7920",30,0,30,,"",""
-4252,"-7920_-54004",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-54004","-7920",40,0,40,,"",""
-4253,"-1640_-21400",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-21400","-1640",0,0,0,,"",""
-4254,"-1640_-21401",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-21401","-1640",10,0,10,,"",""
-4255,"-1640_-21402",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-21402","-1640",20,0,20,,"",""
-4256,"-1640_-21403",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-21403","-1640",30,0,30,,"",""
-4257,"-1640_-21404",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-21404","-1640",40,0,40,,"",""
-4258,"-5610_-37700",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-37700","-5610",0,0,0,,"",""
-4259,"-5610_-37701",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-37701","-5610",10,0,10,,"",""
-4260,"-5610_-37702",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-37702","-5610",20,0,20,,"",""
-4261,"-5610_-37703",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-37703","-5610",30,0,30,,"",""
-4262,"-5610_-37704",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-37704","-5610",40,0,40,,"",""
-4263,"-5610_-37705",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-37705","-5610",50,0,50,,"",""
-4264,"-5610_-37706",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-37706","-5610",60,0,60,,"",""
-4265,"-5610_-37707",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-37707","-5610",70,0,70,,"",""
-4941,"-500003_-500311",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-500311","-500003",140,0,140,,"",""
-4942,"-500003_-500312",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-500312","-500003",150,0,150,,"",""
-4943,"-500003_-500313",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-500313","-500003",160,0,160,,"",""
-4944,"-500003_-500314",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-500314","-500003",170,0,170,,"",""
-4945,"-500003_-500315",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-500315","-500003",180,0,180,,"",""
-4946,"-500003_-500316",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-500316","-500003",190,0,190,,"",""
-4947,"-500003_-500317",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-500317","-500003",200,0,200,,"",""
-4948,"-500003_-500318",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-500318","-500003",210,0,210,,"",""
-4949,"-500003_-500319",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-500319","-500003",220,0,220,,"",""
-4950,"-500003_-500320",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-500320","-500003",230,0,230,,"",""
-4951,"-500003_-500321",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-500321","-500003",240,0,240,,"",""
-4952,"-500003_-500322",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-500322","-500003",250,0,250,,"",""
-4953,"-500003_-500323",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-500323","-500003",260,0,260,,"",""
-4954,"-500003_-500324",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-500324","-500003",270,0,270,,"",""
-4955,"-500003_-500325",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-500325","-500003",280,0,280,,"",""
-4956,"-500003_-500326",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-500326","-500003",290,0,290,,"",""
-4957,"-500003_-500327",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-500327","-500003",300,0,300,,"",""
-4958,"-500003_-500328",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-500328","-500003",310,0,310,,"",""
-4959,"-500003_-505338",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-505338","-500003",320,0,320,,"",""
-4960,"-500003_-505339",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-505339","-500003",330,0,330,,"",""
-4961,"-500003_-505340",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-505340","-500003",340,0,340,,"",""
-4962,"-6230_-1000",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-1000","-6230",0,0,0,,"",""
-4963,"-6230_-43100",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-43100","-6230",10,0,10,,"",""
-4964,"-50324_-62389",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-62389","-50324",0,0,0,,"",""
-4965,"-50324_-62390",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-62390","-50324",10,0,10,,"",""
-4966,"-1370_-19000",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-19000","-1370",0,0,0,,"",""
-4967,"-1370_-19001",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-19001","-1370",10,0,10,,"",""
-4968,"-1370_-19002",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-19002","-1370",20,0,20,,"",""
-4969,"-50560_-41200",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-41200","-50560",0,0,0,,"",""
-4970,"-50560_-41201",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-41201","-50560",10,0,10,,"",""
-4971,"-50560_-41202",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-41202","-50560",20,0,20,,"",""
-4972,"-50560_-41203",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-41203","-50560",30,0,30,,"",""
-4973,"-50560_-41204",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-41204","-50560",40,0,40,,"",""
-4974,"-50560_-41205",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-41205","-50560",50,0,50,,"",""
-4975,"-50560_-41206",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-41206","-50560",60,0,60,,"",""
-4976,"-50560_-41207",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-41207","-50560",70,0,70,,"",""
-4977,"-50560_-41208",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-41208","-50560",80,0,80,,"",""
-4978,"-50560_-41209",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-41209","-50560",90,0,90,,"",""
-4979,"-50560_-62490",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-62490","-50560",100,0,100,,"",""
-4980,"-50560_-63120",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-63120","-50560",110,0,110,,"",""
-4981,"-50552_-41400",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-41400","-50552",0,0,0,,"",""
-4982,"-50552_-41401",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-41401","-50552",10,0,10,,"",""
-4983,"-50552_-41402",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-41402","-50552",20,0,20,,"",""
-4984,"-50552_-41403",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-41403","-50552",30,0,30,,"",""
-4985,"-50552_-41404",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-41404","-50552",40,0,40,,"",""
-4986,"-50552_-41405",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-41405","-50552",50,0,50,,"",""
-4987,"-50552_-41406",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-41406","-50552",60,0,60,,"",""
-4988,"-50552_-41407",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-41407","-50552",70,0,70,,"",""
-4989,"-50552_-63120",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-63120","-50552",80,0,80,,"",""
-4990,"-50563_-43001",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-43001","-50563",0,0,0,,"",""
-4991,"-50563_-43002",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-43002","-50563",10,0,10,,"",""
-4992,"-50563_-60800",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-60800","-50563",20,0,20,,"",""
-4993,"-50563_-63120",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-63120","-50563",30,0,30,,"",""
-4994,"-6150_-43100",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-43100","-6150",0,0,0,,"",""
-4995,"-6150_-43101",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-43101","-6150",10,0,10,,"",""
-4996,"-6150_-43102",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-43102","-6150",20,0,20,,"",""
-4997,"-50923_-62379",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-62379","-50923",0,0,0,,"",""
-4998,"-50923_-62380",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-62380","-50923",10,0,10,,"",""
-4999,"-50923_-62382",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-62382","-50923",20,0,20,,"",""
-5000,"-50923_-62381",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-62381","-50923",30,0,30,,"",""
-5001,"-50923_-64014",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-64014","-50923",40,0,40,,"",""
-5002,"-50923_-64015",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-64015","-50923",50,0,50,,"",""
-5003,"-50949_-64064",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-64064","-50949",0,0,0,,"",""
-5004,"-50949_-64065",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-64065","-50949",10,0,10,,"",""
-5005,"-50949_-64066",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-64066","-50949",20,0,20,,"",""
-5006,"-3070_-31800",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-31800","-3070",0,0,0,,"",""
-5007,"-3070_-31801",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-31801","-3070",10,0,10,,"",""
-5008,"-160_-21100",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-21100","-160",0,0,0,,"",""
-5009,"-160_-21101",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-21101","-160",10,0,10,,"",""
-5010,"-160_-21102",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-21102","-160",20,0,20,,"",""
-5011,"-5330_-36400",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-36400","-5330",0,0,0,,"",""
-5012,"-5330_-36401",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-36401","-5330",10,0,10,,"",""
-5013,"-11371_-49924",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-49924","-11371",0,0,0,,"",""
-5014,"-11371_-49925",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-49925","-11371",10,0,10,,"",""
-5015,"-7240_-49010",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-49010","-7240",0,0,0,,"",""
-5016,"-6540_-45770",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-45770","-6540",0,0,0,,"",""
-5017,"-6540_-45771",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-45771","-6540",10,0,10,,"",""
-5018,"-6540_-45772",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-45772","-6540",20,0,20,,"",""
-5019,"-6540_-45773",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-45773","-6540",30,0,30,,"",""
-5020,"-6540_-45774",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-45774","-6540",40,0,40,,"",""
-5021,"-500187_-505369",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-505369","-500187",0,0,0,,"",""
-5022,"-500187_-505370",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-505370","-500187",10,0,10,,"",""
-4266,"-5610_-37708",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-37708","-5610",80,0,80,,"",""
-4267,"-5610_-37709",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-37709","-5610",90,0,90,,"",""
-4268,"-5610_-37710",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-37710","-5610",100,0,100,,"",""
-4269,"-5610_-37711",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-37711","-5610",110,0,110,,"",""
-4270,"-5610_-37712",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-37712","-5610",120,0,120,,"",""
-4271,"-5610_-37713",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-37713","-5610",130,0,130,,"",""
-4272,"-5610_-37714",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-37714","-5610",140,0,140,,"",""
-4273,"-5610_-37715",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-37715","-5610",150,0,150,,"",""
-4274,"-5610_-37716",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-37716","-5610",160,0,160,,"",""
-4275,"-5610_-37717",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-37717","-5610",170,0,170,,"",""
-4276,"-5610_-37718",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-37718","-5610",180,0,180,,"",""
-4277,"-5610_-37719",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-37719","-5610",190,0,190,,"",""
-4278,"-5610_-37720",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-37720","-5610",200,0,200,,"",""
-4279,"-5610_-37721",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-37721","-5610",210,0,210,,"",""
